unit_id,task_id,domain,dimension,task_title_short,gold_dimension_value,label_gpt4o,conf_gpt4o,reason_gpt4o,label_claude,conf_claude,reason_claude,proxy_final_label,adjudication_needed,adjudicator_label,adjudicator_note
TR05_how_to_do,TR05,travel,how_to_do,为退休老人推荐一条张家界三日游行程,第一天：抵达张家界后，入住预定酒店，休息调整；第二天：游览武陵源风景区，乘坐环保车参观袁家界、天子山等景点，晚上观看《魅力湘西》表演；第三天：前往天门山国家森林公园，体验玻璃栈道，下午返回酒店，准备返程。,mixed,2,"The general structure of a three-day itinerary for retirees in Zhangjiajie is inferable, but specific details like exact attractions and activities depend on user-specific preferences.",mixed,2,"While major Zhangjiajie attractions like Wulingyuan and Tianmen Mountain are predictable for a 3-day itinerary, the specific daily arrangements and activity choices reflect particular planning decisions not clearly inferable from the general goal.",mixed,False,,
TR05_when,TR05,travel,when,为退休老人推荐一条张家界三日游行程,春季或秋季，这两个季节气候宜人，适合老年人出行；具体时间为2023年10月中旬，避开国庆假期的人流高峰。,mixed,2,"The preference for spring or autumn is inferable due to favorable weather for elderly travelers, but the specific timing of October mid-month and avoiding holiday crowds is user-specific.",mixed,2,"While seasonal preferences for elderly travel are inferable from domain knowledge, the specific date of October 2023 is user-specific information not derivable from the task context alone.",mixed,False,,
TR05_where,TR05,travel,where,为退休老人推荐一条张家界三日游行程,中国湖南省张家界市，包括武陵源风景区、天门山国家森林公园、黄龙洞等著名景点；行程中将安排舒适的住宿和餐饮，确保老人的健康与安全。,public,3,"The task title and goal explicitly specify 张家界 as the destination, and it is common sense to include its well-known attractions and ensure comfort and safety for elderly travelers.",public,3,The task title explicitly mentions '张家界三日游' making the location and major attractions highly predictable from common travel knowledge.,public,False,,
TR05_who,TR05,travel,who,为退休老人推荐一条张家界三日游行程,退休老人（主要受众）、子女或家人（陪同者）、旅行社工作人员（行程安排与服务提供者）、当地导游（景点讲解与安全保障）,mixed,2,"The primary audience (退休老人) is inferable, but the inclusion of 子女或家人, 旅行社工作人员, and 当地导游 involves user-specific assumptions not fully predictable from the context.",public,2,"The primary audience (retired elderly) is explicitly stated in the title, and the supporting roles (family, travel staff, guides) are standard participants inferable from travel domain conventions.",mixed,False,,
TR05_why,TR05,travel,why,为退休老人推荐一条张家界三日游行程,为退休老人提供一次舒适、安全且充满自然美景的旅行体验，帮助他们放松身心，享受晚年生活。,public,3,"The goal of providing a comfortable, safe, and scenic travel experience for retirees is directly stated in the task goal and aligns with common expectations for this demographic in the travel domain.",public,3,The gold content directly matches the stated task goal and represents standard motivations for senior travel planning.,public,False,,
TR06_how_feel,TR06,travel,how_feel,规划一次厦门鼓浪屿两日深度游,轻松愉快，充满探索的乐趣；沉浸在历史与文化的氛围中，感受海岛的独特魅力；体验地道的闽南风情，享受宁静而美好的旅程,mixed,2,"The general feeling of relaxation and cultural exploration is inferable, but specific mentions of '闽南风情' and detailed emotional nuances are user-specific.",public,2,The emotional experience of a cultural heritage and nature tour in Gulangyu can be reasonably predicted from standard travel expectations and the destination's well-known characteristics.,mixed,False,,
TR06_how_much,TR06,travel,how_much,规划一次厦门鼓浪屿两日深度游,预算约2000元/人，其中住宿费用1000元（一晚），餐饮费用500元，门票及交通费用500元；建议至少提前一个月开始准备，以确保行程顺利,private,3,"The specific budget breakdown and preparation timeline depend on user-specific preferences and constraints, which are not inferable from the task title or general context.",mixed,2,"While general budget ranges for Gulangyu travel are inferable from domain knowledge, the specific 2000 yuan breakdown and one-month preparation timeline reflect personal preferences and circumstances.",mixed,False,,
TR06_how_to_do,TR06,travel,how_to_do,规划一次厦门鼓浪屿两日深度游,提前规划行程，预订酒店和船票；第一天参观主要景点，如日光岩、菽庄花园等；第二天游览郑成功雕像、海天堂构，并在岛上漫步；晚上可选择在海边餐厅享用海鲜大餐；使用地图和导航工具，确保路线清晰；携带防晒霜、雨具等必备物品,mixed,2,"The general need for planning, visiting key attractions, and preparing essentials is inferable, but the specific itinerary and details like dining choices are user-specific.",public,2,Standard travel planning steps and major Gulangyu attractions are well-known and predictable for a two-day cultural heritage tour.,mixed,False,,
TR06_when,TR06,travel,when,规划一次厦门鼓浪屿两日深度游,春季或秋季，避开暑期和国庆假期的人流高峰，气候宜人适合户外活动；建议周末出行，便于安排两天一夜的行程,mixed,2,"The preference for spring or autumn and avoiding peak travel times is inferable, but the specific suggestion of weekends and detailed timing considerations are user-specific.",mixed,2,"While general travel timing principles (avoiding crowds, good weather) are inferable, the specific seasonal preferences and weekend scheduling reflect personal constraints not derivable from the task alone.",mixed,False,,
TR06_where,TR06,travel,where,规划一次厦门鼓浪屿两日深度游,厦门鼓浪屿，包括但不限于日光岩、菽庄花园、郑成功雕像、海天堂构等著名景点；同时探索岛上的小巷和特色小店,mixed,2,"The general location (厦门鼓浪屿) and focus on cultural and natural landmarks are inferable, but the specific mention of certain sites and exploring small alleys and shops reflects user-specific preferences.",mixed,2,"While the main location (厦门鼓浪屿) is clearly stated in the title, the specific attractions and exploration areas listed represent detailed itinerary choices that go beyond what's directly inferable from the general goal.",mixed,False,,
TR06_who,TR06,travel,who,规划一次厦门鼓浪屿两日深度游,旅游爱好者（主要受众）、家庭游客（亲子游）、情侣（浪漫之旅）、文化探索者（历史与艺术爱好者）,mixed,2,"The general audience types (e.g., tourists, families, couples, culture enthusiasts) are inferable, but the specific segmentation and emphasis on these groups carry user-specific details.",public,2,"The target audiences for a Gulangyu cultural heritage tour are predictable based on the destination's well-known appeal to tourists, families, couples, and culture enthusiasts.",mixed,False,,
TR06_why,TR06,travel,why,规划一次厦门鼓浪屿两日深度游,体验鼓浪屿独特的文化遗产和自然风光，深入了解当地的历史与人文，享受一段放松身心的旅行。,public,3,"The goal explicitly states the purpose of the trip, which aligns directly with the gold content provided.",public,3,"The gold content is identical to the task goal, making it directly inferable from the provided information.",public,False,,
TR07_how_feel,TR07,travel,how_feel,写一篇黄山登山游玩攻略,整体风格轻松愉快且充满探索精神，结合实用信息与个人体验分享，让读者既能获取到有价值的旅行建议，又能感受到作者对黄山美景的热情与喜爱。,mixed,2,"The general tone of being lighthearted and enthusiastic is inferable, but the specific balance of practical advice and personal experience is user-specific.",mixed,2,"While travel guides generally have an enthusiastic and helpful tone, the specific combination of 'relaxed and joyful with exploratory spirit' and the emphasis on personal experience sharing reflects particular stylistic choices not clearly inferable from the basic task.",mixed,False,,
TR07_how_much,TR07,travel,how_much,写一篇黄山登山游玩攻略,预计整个旅程花费约2000-3000元人民币/人，其中包括往返交通费500元、门票及索道费用400元、两晚住宿800元、餐饮及其他杂费300-600元；建议至少安排3天时间来充分体验。,mixed,2,"The general need to estimate costs and time for a travel guide is inferable, but the specific breakdown of expenses and time allocation depends on user-specific details and assumptions.",mixed,2,"While travel guides typically include cost estimates and duration recommendations, the specific price ranges and detailed budget breakdown require current market research and user preference assumptions.",mixed,False,,
TR07_how_to_do,TR07,travel,how_to_do,写一篇黄山登山游玩攻略,从交通方式选择（自驾或公共交通）、住宿预订（山顶酒店或山脚客栈）、必备物品准备（徒步鞋、雨具、防晒霜等）、登山路线规划（前山后山不同线路特色）、安全注意事项（防滑措施、紧急联络方式）等方面详细说明；并推荐几个不可错过的拍照点与日出观赏位置。,mixed,2,"The general aspects of a travel guide, such as transportation, accommodation, essential items, and safety tips, are inferable, but specific recommendations like photo spots and sunrise locations depend on user-specific preferences and detailed knowledge of Huangshan.",public,3,"Travel guides for mountain climbing typically follow standard conventions covering transportation, accommodation, equipment, routes, and safety - all predictable elements for Huangshan travel content.",mixed,False,,
TR07_when,TR07,travel,when,写一篇黄山登山游玩攻略,全年皆宜，但最佳季节为春季（3月至5月）和秋季（9月至11月），此时天气适宜，风景最美；避开国庆黄金周等人流高峰期。,public,2,The best seasons and avoiding peak travel times are common knowledge for travel guides to popular destinations like 黄山.,public,2,Travel timing recommendations for famous mountains like Huangshan follow well-established seasonal patterns and crowd avoidance principles that are standard travel knowledge.,public,False,,
TR07_where,TR07,travel,where,写一篇黄山登山游玩攻略,安徽省黄山市黄山风景区，包括西海大峡谷、光明顶、迎客松等著名景点；攻略中还将介绍周边的古村落如宏村、西递等地。,mixed,2,"The inclusion of Huangshan and its famous spots is inferable, but the specific mention of nearby villages like Hongcun and Xidi adds user-specific details not clearly inferable.",public,3,"The task title explicitly mentions 黄山 (Huangshan Mountain), making the location and famous landmarks highly predictable from common knowledge.",mixed,False,,
TR07_who,TR07,travel,who,写一篇黄山登山游玩攻略,户外运动爱好者、家庭游客、摄影爱好者、学生团体以及对黄山文化和自然景观感兴趣的国内外游客。,mixed,2,"The general audience of travel guides is inferable, but the specific groups like '摄影爱好者' and '学生团体' include user-specific details.",public,2,The target audience for a Huangshan hiking guide is predictable from travel domain conventions and the nature of mountain tourism.,mixed,False,,
TR07_why,TR07,travel,why,写一篇黄山登山游玩攻略,为旅行爱好者提供详细的黄山登山指南，帮助他们更好地规划行程，享受自然美景；同时推广黄山的文化和旅游资源。,mixed,2,"The general purpose of providing a travel guide and promoting enjoyment of natural beauty is inferable, but the inclusion of promoting Huangshan's culture and tourism resources is user-specific and not clearly stated in the task title or goal.",mixed,2,"The main purpose of providing a travel guide is clearly inferable, but the specific addition of promoting Huangshan's cultural and tourism resources represents a secondary objective that goes beyond the basic task requirements.",mixed,False,,
TR08_how_feel,TR08,travel,how_feel,为蜜月旅行推荐三亚海岛游方案,整体氛围应保持轻松愉快且充满爱意，让新人能够完全沉浸在二人世界中；行程设计上既要有浪漫元素如海边晚餐、情侣SPA等，也要包含冒险刺激的部分如潜水、冲浪等，以满足不同兴趣需求；此外，还应该注重细节处理，比如房间布置、小礼物赠送等，增加惊喜感。,mixed,2,"The general need for a romantic and enjoyable atmosphere with elements like couple-focused activities is inferable, but specific details like room decoration, small gifts, and the exact mix of activities are user-specific and not fully predictable.",public,2,"Honeymoon travel expectations for romantic atmosphere, mix of relaxation and activities, and attention to special details are standard industry conventions that can be reasonably inferred.",mixed,False,,
TR08_how_much,TR08,travel,how_much,为蜜月旅行推荐三亚海岛游方案,预计总花费约人民币2万元至3万元不等，其中往返机票每人约1000元-2000元，五星级酒店住宿每晚约1000元-2000元，餐饮及其他娱乐活动每天约500元-1000元；整个旅程建议为期一周左右，以确保有足够的时间放松身心并探索目的地。,mixed,2,"The general expectation of a mid-range budget for a honeymoon trip to Sanya is inferable, but the specific breakdown of costs and duration carries user-specific details.",mixed,2,"While honeymoon trips to Sanya generally involve mid-to-high-end spending and week-long durations, the specific budget ranges and detailed cost breakdowns require user-specific preferences and financial constraints.",mixed,False,,
TR08_how_to_do,TR08,travel,how_to_do,为蜜月旅行推荐三亚海岛游方案,首先确定预算范围，并根据预算选择合适的酒店或度假村；其次规划详细的行程安排，包括必去景点、特色美食体验、水上活动等；预订机票、酒店以及必要的交通接送服务；最后准备必需的旅行用品，如防晒霜、泳装、轻便衣物等。,mixed,2,"The general steps for planning a honeymoon trip to Sanya are inferable, but specific details like budget considerations and exact items to prepare depend on user-specific preferences.",public,2,"The general travel planning process (budget, itinerary, bookings, packing) follows standard conventions that any travel professional would recommend for honeymoon trips.",mixed,False,,
TR08_when,TR08,travel,when,为蜜月旅行推荐三亚海岛游方案,建议选择在春季或秋季前往，这两个季节三亚气候宜人，避免了夏季的高温和冬季的寒冷；具体时间可以根据新人的工作安排和个人偏好来定，通常避开节假日高峰期可以获得更好的体验。,mixed,2,"The recommendation to visit in spring or autumn is inferable based on common knowledge about favorable travel seasons, but the specific mention of avoiding holiday peaks and aligning with personal schedules involves user-specific details.",public,2,Travel timing recommendations for Sanya based on climate and avoiding peak seasons are standard domain knowledge for honeymoon travel planning.,mixed,False,,
TR08_where,TR08,travel,where,为蜜月旅行推荐三亚海岛游方案,中国海南省三亚市，包括亚龙湾、天涯海角、南山寺等著名旅游景点；还可以考虑一些较为私密的小众海滩，如海棠湾、清水湾等，享受更加宁静舒适的环境。,mixed,2,"The general focus on Sanya and its famous attractions is inferable, but the inclusion of specific lesser-known beaches reflects user-specific preferences that are not fully predictable.",public,2,"The task title explicitly mentions '三亚海岛游' (Sanya island tour), making the location and major attractions reasonably inferable from common travel knowledge.",mixed,False,,
TR08_who,TR08,travel,who,为蜜月旅行推荐三亚海岛游方案,新婚夫妇（主要受众）、旅行社（服务提供者）、当地导游（行程指导）、酒店及度假村工作人员（住宿与休闲服务）、旅游景点管理人员（活动安排）,mixed,2,"The primary audience (新婚夫妇) is inferable from the task title/goal, but the inclusion of specific roles like local guides and resort staff involves user-specific details not clearly inferable.",public,2,The stakeholders are standard for honeymoon travel planning and clearly inferable from the task context and travel industry conventions.,mixed,False,,
TR08_why,TR08,travel,why,为蜜月旅行推荐三亚海岛游方案,为新婚夫妇提供一个浪漫、难忘的蜜月旅行体验，同时让他们充分感受三亚的自然美景和文化魅力；通过精心策划的行程，增强彼此的情感联系。,public,3,The goal of providing a romantic and memorable honeymoon experience while showcasing Sanya's natural beauty and culture is directly stated in the task goal and aligns with common expectations for honeymoon travel planning.,public,2,"The core purpose of creating romantic, memorable honeymoon experiences and showcasing Sanya's natural beauty is clearly inferable from the task title and goal, though the specific phrasing about emotional connection adds minor detail.",public,False,,
TR09_how_feel,TR09,travel,how_feel,设计一条适合摄影爱好者的新疆北疆路线,整个旅程充满探索与发现的乐趣，既有挑战也有收获；氛围轻松愉快，鼓励参与者之间的交流与分享；注重环保，倡导负责任的旅行方式。,mixed,2,"The general emphasis on exploration, enjoyment, and responsible travel is inferable, but the specific tone of participant interaction and environmental advocacy reflects user-specific preferences.",mixed,2,"While the general positive, exploratory feeling for a photography tour is inferable, the specific emphasis on environmental responsibility and structured social interaction reflects particular user values not clearly derivable from the basic task.",mixed,False,,
TR09_how_much,TR09,travel,how_much,设计一条适合摄影爱好者的新疆北疆路线,总预算预计为15万元，其中交通费用4万、住宿及餐饮费用6万、导游及讲师费用3万、其他杂费2万；项目周期为10天，团队规模控制在10-15人之间，确保每个人都能得到充分的关注和指导。,private,3,"The specific budget breakdown, project duration, and team size are user-specific details that cannot be reasonably inferred from the task title or general context alone.",private,3,"Specific budget amounts, exact duration, and precise group size are highly dependent on individual user preferences and financial constraints that cannot be inferred from the general task description.",private,False,,
TR09_how_to_do,TR09,travel,how_to_do,设计一条适合摄影爱好者的新疆北疆路线,制定详细的行程计划，包括每日的拍摄地点、拍摄主题和注意事项；与当地导游合作，确保路线的可行性和安全性；组织摄影讲座和现场指导，提升参与者的技术水平；提供必要的后勤支持，如交通、住宿和餐饮安排。,mixed,2,"The general need for a detailed itinerary and logistical support is inferable, but specific elements like organizing photography lectures and collaborating with local guides depend on user-specific preferences.",public,2,"Standard travel planning methodology for photography tours is well-established and follows predictable patterns of itinerary planning, local coordination, educational components, and logistical support.",mixed,False,,
TR09_when,TR09,travel,when,设计一条适合摄影爱好者的新疆北疆路线,最佳时间是每年的6月至9月，此时天气适宜，风景最为美丽；避开国庆等高峰期，以获得更好的拍摄体验。,mixed,2,"The general idea of recommending a suitable season for photography in northern Xinjiang is inferable, but the specific months and avoidance of peak periods are user-specific details.",public,2,The optimal travel season for Xinjiang's northern region and avoiding peak periods are well-established travel conventions that photography enthusiasts would commonly know.,mixed,False,,
TR09_where,TR09,travel,where,设计一条适合摄影爱好者的新疆北疆路线,新疆北疆地区，包括喀纳斯、禾木、白哈巴、布尔津、五彩滩等地，这些地方以其独特的自然风光和丰富的文化背景著称。,mixed,2,"The general focus on 新疆北疆 and its famous photography spots is inferable, but the specific locations like 喀纳斯 and 五彩滩 depend on user-specific preferences or expertise.",public,2,The task explicitly mentions 新疆北疆 (Northern Xinjiang) and photography enthusiasts would naturally expect famous scenic spots like Kanas and Hemu in that region.,mixed,False,,
TR09_who,TR09,travel,who,设计一条适合摄影爱好者的新疆北疆路线,摄影爱好者（主要受众）、旅行摄影师（专业用户）、当地导游（路线指导者）、旅游机构（合作支持）、摄影器材供应商（赞助商）,mixed,2,"The primary audience of photography enthusiasts is inferable, but the inclusion of specific stakeholders like local guides, travel agencies, and equipment sponsors involves user-specific details not clearly inferable from the context alone.",mixed,2,"While photography enthusiasts as the main audience is clearly inferable from the task, the specific stakeholder categories like equipment sponsors and tourism agencies represent detailed business considerations not evident from the basic task description.",mixed,False,,
TR09_why,TR09,travel,why,设计一条适合摄影爱好者的新疆北疆路线,为摄影爱好者提供一条能够捕捉到新疆北疆独特自然风光和人文景观的路线，激发他们的创作灵感，并通过摄影作品推广北疆的旅游资源。,public,3,The purpose of providing a photography-focused route to showcase and promote Xinjiang's unique landscapes and culture is clearly inferable from the task title and goal.,public,3,"The gold content directly restates the task goal, making it fully inferable from the provided information.",public,False,,
TR10_how_feel,TR10,travel,how_feel,写一篇国庆节期间避开人潮的周边短途游推荐,轻松愉快的度假氛围，强调自然风光与文化体验；语言风格亲切友好，注重实用性和可操作性，让读者感受到旅行的乐趣与便捷。,mixed,2,"The general tone of being relaxing and enjoyable is inferable, but specific details like emphasizing natural scenery, cultural experiences, and a friendly, practical style are user-specific preferences.",public,2,"The relaxed, friendly tone and emphasis on natural scenery and cultural experiences are standard conventions for Chinese holiday travel recommendations, especially for avoiding crowds.",mixed,False,,
TR10_how_much,TR10,travel,how_much,写一篇国庆节期间避开人潮的周边短途游推荐,预计总花费约3000-5000元/人，其中交通费用1000-2000元、住宿费用1000-2000元、餐饮及门票费用1000元左右；建议提前预订以获得更优惠的价格。,mixed,2,"The general idea of providing cost estimates for travel is inferable, but the specific breakdown and range depend on user-specific preferences and details.",mixed,2,"The general budget range for short trips during National Day holiday is inferable from domain knowledge, but the specific 3000-5000 yuan breakdown requires user-specific assumptions about trip duration and destination preferences.",mixed,False,,
TR10_how_to_do,TR10,travel,how_to_do,写一篇国庆节期间避开人潮的周边短途游推荐,提前规划行程，选择非热门景点；预订住宿时选择远离市区的地方；利用导航软件避开拥堵路段；携带必要的户外装备，如防晒霜、雨具等；关注天气预报，合理安排行程；推荐使用公共交通工具或拼车出行，减少交通拥堵。,mixed,2,"The general direction of providing practical advice for avoiding crowds during short trips is inferable, but specific recommendations like using navigation software, carrying outdoor gear, or choosing accommodations far from city centers depend on user-specific preferences and details.",public,2,Standard travel planning advice for avoiding crowds during peak holidays is widely known and follows common travel conventions.,mixed,False,,
TR10_when,TR10,travel,when,写一篇国庆节期间避开人潮的周边短途游推荐,国庆节长假期间，特别是10月1日至7日，避开高峰期出行，选择错峰旅游。,public,3,"It is common knowledge that the National Day holiday in China spans October 1-7, and avoiding peak travel times is a standard recommendation for peaceful travel during this period.",public,3,"The task title explicitly mentions '国庆节期间' and the goal mentions avoiding crowds during this holiday, making the timing clearly inferable.",public,False,,
TR10_where,TR10,travel,where,写一篇国庆节期间避开人潮的周边短途游推荐,周边短途游目的地，如郊外乡村、自然风景区、小众古镇等；具体地点可包括但不限于：京郊的延庆、上海附近的苏州、广州周边的从化等地。,mixed,2,"The general idea of recommending nearby, less crowded destinations like rural areas or small towns is inferable, but the specific examples of locations are user-specific and not predictable without additional context.",mixed,2,"The general direction of nearby short-trip destinations avoiding crowds is inferable, but the specific cities and locations mentioned require knowledge of the user's geographic context.",mixed,False,,
TR10_who,TR10,travel,who,写一篇国庆节期间避开人潮的周边短途游推荐,城市白领（主要受众）、家庭出游者（亲子游）、学生群体（假期旅行）、本地居民（周末休闲）,mixed,2,"The general target audience of travelers seeking quiet trips during a holiday is inferable, but the specific segmentation into city white-collar workers, families, students, and local residents carries user-specific details.",mixed,2,"While the general audience seeking quiet holiday travel is inferable, the specific demographic breakdown into white-collar workers, families, students, and locals requires user-specific targeting decisions.",mixed,False,,
TR10_why,TR10,travel,why,写一篇国庆节期间避开人潮的周边短途游推荐,为那些希望在国庆节期间享受宁静、放松的旅行者提供实用建议，避免人潮拥挤带来的不便和压力。,public,3,The purpose of providing practical advice to avoid crowds during a busy holiday is clearly aligned with the task title and goal.,public,3,The 'why' directly matches the stated task goal and is clearly inferable from the title's focus on avoiding crowds during National Day holiday.,public,False,,
